file_name,gt_bboxes,type
Vague_resion_02031,[[-1 -1 -1 -1]],distractor
Cake_02258,[[-1 -1 -1 -1]],distractor
Dog_03106,[[-1 -1 -1 -1]],distractor
Elephant_01228,[[-1 -1 -1 -1]],distractor
Vehicle_01559,[[-1 -1 -1 -1]],distractor
Hands_00714,[[-1 -1 -1 -1]],distractor
Vague_resion_02018,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03311,[[-1 -1 -1 -1]],distractor
Hands_00733,[[-1 -1 -1 -1]],distractor
Fruits_00009,[[-1 -1 -1 -1]],distractor
Hands_00671,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02718,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03430,[[-1 -1 -1 -1]],distractor
Pizza_02635,[[-1 -1 -1 -1]],distractor
Dog_03092,[[-1 -1 -1 -1]],distractor
Cat_02411,[[-1 -1 -1 -1]],distractor
Vague_resion_02081,[[-1 -1 -1 -1]],distractor
Vague_resion_02046,[[-1 -1 -1 -1]],distractor
Zebra_00931,[[-1 -1 -1 -1]],distractor
Cloth_00510,[[-1 -1 -1 -1]],distractor
Teddybear_00886,[[-1 -1 -1 -1]],distractor
Elephant_01301,[[-1 -1 -1 -1]],distractor
Monkey_01096,[[-1 -1 -1 -1]],distractor
Vehicle_01503,[[-1 -1 -1 -1]],distractor
Vague_resion_02066,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03377,[[-1 -1 -1 -1]],distractor
Vague_resion_01986,[[-1 -1 -1 -1]],distractor
Dog_03123,[[-1 -1 -1 -1]],distractor
Monkey_01189,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02726,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03341,[[-1 -1 -1 -1]],distractor
Cloth_00531,[[-1 -1 -1 -1]],distractor
Pizza_02653,[[-1 -1 -1 -1]],distractor
Dog_03084,[[-1 -1 -1 -1]],distractor
Plant_03280,[[-1 -1 -1 -1]],distractor
Hands_00663,[[-1 -1 -1 -1]],distractor
Zebra_01021,[[-1 -1 -1 -1]],distractor
Sheep_01865,[[-1 -1 -1 -1]],distractor
Zebra_01022,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00439,[[-1 -1 -1 -1]],distractor
Sheep_01808,[[-1 -1 -1 -1]],distractor
Vague_resion_02017,[[-1 -1 -1 -1]],distractor
Zebra_00953,[[-1 -1 -1 -1]],distractor
Hands_00612,[[-1 -1 -1 -1]],distractor
Teddybear_00768,[[-1 -1 -1 -1]],distractor
Bear_00247,[[-1 -1 -1 -1]],distractor
Horse_01757,[[-1 -1 -1 -1]],distractor
Bear_00227,[[-1 -1 -1 -1]],distractor
Pizza_02663,[[-1 -1 -1 -1]],distractor
Monkey_01173,[[-1 -1 -1 -1]],distractor
Cat_02442,[[-1 -1 -1 -1]],distractor
Zebra_01011,[[-1 -1 -1 -1]],distractor
Teddybear_00833,[[-1 -1 -1 -1]],distractor
Dog_03144,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03385,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02737,[[-1 -1 -1 -1]],distractor
Fruits_00060,[[-1 -1 -1 -1]],distractor
Zebra_00936,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02850,[[-1 -1 -1 -1]],distractor
Giraffe_02167,[[-1 -1 -1 -1]],distractor
Sheep_01872,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03329,[[-1 -1 -1 -1]],distractor
Cat_02513,[[-1 -1 -1 -1]],distractor
Teddybear_00778,[[-1 -1 -1 -1]],distractor
Vague_resion_02036,[[-1 -1 -1 -1]],distractor
Monkey_01191,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02906,[[-1 -1 -1 -1]],distractor
Zebra_00984,[[-1 -1 -1 -1]],distractor
Dog_03083,[[-1 -1 -1 -1]],distractor
Bear_00263,[[-1 -1 -1 -1]],distractor
Monkey_01118,[[-1 -1 -1 -1]],distractor
Zebra_00997,[[-1 -1 -1 -1]],distractor
Hands_00682,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02916,[[-1 -1 -1 -1]],distractor
Elephant_01277,[[-1 -1 -1 -1]],distractor
Teddybear_00899,[[-1 -1 -1 -1]],distractor
Elephant_01333,[[-1 -1 -1 -1]],distractor
Bear_00192,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00440,[[-1 -1 -1 -1]],distractor
Zebra_01018,[[-1 -1 -1 -1]],distractor
Zebra_00928,[[-1 -1 -1 -1]],distractor
Plant_03206,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00315,[[-1 -1 -1 -1]],distractor
Teddybear_00752,[[-1 -1 -1 -1]],distractor
Cake_02367,[[-1 -1 -1 -1]],distractor
Hands_00608,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00404,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02809,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03390,[[-1 -1 -1 -1]],distractor
Monkey_01068,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03444,[[-1 -1 -1 -1]],distractor
Vague_resion_01991,[[-1 -1 -1 -1]],distractor
Cat_02490,[[-1 -1 -1 -1]],distractor
Plant_03232,[[-1 -1 -1 -1]],distractor
Pizza_02552,[[-1 -1 -1 -1]],distractor
Cow_01460,[[-1 -1 -1 -1]],distractor
Hands_00692,[[-1 -1 -1 -1]],distractor
Cat_02546,[[-1 -1 -1 -1]],distractor
Teddybear_00791,[[-1 -1 -1 -1]],distractor
Vague_resion_02059,[[-1 -1 -1 -1]],distractor
Cloth_00582,[[-1 -1 -1 -1]],distractor
Plant_03289,[[-1 -1 -1 -1]],distractor
Teddybear_00815,[[-1 -1 -1 -1]],distractor
Zebra_01015,[[-1 -1 -1 -1]],distractor
Hands_00636,[[-1 -1 -1 -1]],distractor
Cake_02269,[[-1 -1 -1 -1]],distractor
Vague_resion_02100,[[-1 -1 -1 -1]],distractor
Cat_02503,[[-1 -1 -1 -1]],distractor
Cake_02301,[[-1 -1 -1 -1]],distractor
Sheep_01888,[[-1 -1 -1 -1]],distractor
Bear_00179,[[-1 -1 -1 -1]],distractor
Pizza_02600,[[-1 -1 -1 -1]],distractor
Cake_02393,[[-1 -1 -1 -1]],distractor
Elephant_01288,[[-1 -1 -1 -1]],distractor
Giraffe_02212,[[-1 -1 -1 -1]],distractor
Dog_03073,[[-1 -1 -1 -1]],distractor
Horse_01701,[[-1 -1 -1 -1]],distractor
Pizza_02636,[[-1 -1 -1 -1]],distractor
Horse_01690,[[-1 -1 -1 -1]],distractor
Pizza_02677,[[-1 -1 -1 -1]],distractor
Bear_00199,[[-1 -1 -1 -1]],distractor
Teddybear_00863,[[-1 -1 -1 -1]],distractor
Plant_03153,[[-1 -1 -1 -1]],distractor
Hands_00634,[[-1 -1 -1 -1]],distractor
Horse_01779,[[-1 -1 -1 -1]],distractor
Cat_02457,[[-1 -1 -1 -1]],distractor
Cloth_00498,[[-1 -1 -1 -1]],distractor
Horse_01698,[[-1 -1 -1 -1]],distractor
Sheep_01923,[[-1 -1 -1 -1]],distractor
Elephant_01281,[[-1 -1 -1 -1]],distractor
Monkey_01086,[[-1 -1 -1 -1]],distractor
Cat_02458,[[-1 -1 -1 -1]],distractor
Elephant_01303,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00426,[[-1 -1 -1 -1]],distractor
Zebra_00989,[[-1 -1 -1 -1]],distractor
Dog_03050,[[-1 -1 -1 -1]],distractor
Cake_02329,[[-1 -1 -1 -1]],distractor
Monkey_01070,[[-1 -1 -1 -1]],distractor
Vehicle_01569,[[-1 -1 -1 -1]],distractor
Cloth_00590,[[-1 -1 -1 -1]],distractor
Fruits_00037,[[-1 -1 -1 -1]],distractor
Horse_01796,[[-1 -1 -1 -1]],distractor
Hands_00635,[[-1 -1 -1 -1]],distractor
Dog_03097,[[-1 -1 -1 -1]],distractor
Giraffe_02225,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00351,[[-1 -1 -1 -1]],distractor
Vehicle_01524,[[-1 -1 -1 -1]],distractor
Cloth_00530,[[-1 -1 -1 -1]],distractor
Vague_resion_02076,[[-1 -1 -1 -1]],distractor
Teddybear_00784,[[-1 -1 -1 -1]],distractor
Pizza_02682,[[-1 -1 -1 -1]],distractor
Pizza_02567,[[-1 -1 -1 -1]],distractor
Elephant_01286,[[-1 -1 -1 -1]],distractor
Cow_01385,[[-1 -1 -1 -1]],distractor
Teddybear_00807,[[-1 -1 -1 -1]],distractor
Horse_01694,[[-1 -1 -1 -1]],distractor
Pizza_02560,[[-1 -1 -1 -1]],distractor
Fruits_00004,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02815,[[-1 -1 -1 -1]],distractor
Hands_00644,[[-1 -1 -1 -1]],distractor
Hands_00651,[[-1 -1 -1 -1]],distractor
Sheep_01901,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02859,[[-1 -1 -1 -1]],distractor
Sheep_01924,[[-1 -1 -1 -1]],distractor
Teddybear_00880,[[-1 -1 -1 -1]],distractor
Vehicle_01522,[[-1 -1 -1 -1]],distractor
Cat_02482,[[-1 -1 -1 -1]],distractor
Dog_03052,[[-1 -1 -1 -1]],distractor
Giraffe_02155,[[-1 -1 -1 -1]],distractor
Bear_00276,[[-1 -1 -1 -1]],distractor
Dog_03057,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02819,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00313,[[-1 -1 -1 -1]],distractor
Horse_01652,[[-1 -1 -1 -1]],distractor
Dog_03095,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00447,[[-1 -1 -1 -1]],distractor
Cow_01483,[[-1 -1 -1 -1]],distractor
Cat_02462,[[-1 -1 -1 -1]],distractor
Bear_00198,[[-1 -1 -1 -1]],distractor
Cow_01361,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03322,[[-1 -1 -1 -1]],distractor
Dog_03145,[[-1 -1 -1 -1]],distractor
Vehicle_01606,[[-1 -1 -1 -1]],distractor
Cake_02385,[[-1 -1 -1 -1]],distractor
Cloth_00469,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02994,[[-1 -1 -1 -1]],distractor
Elephant_01341,[[-1 -1 -1 -1]],distractor
Pizza_02654,[[-1 -1 -1 -1]],distractor
Plant_03290,[[-1 -1 -1 -1]],distractor
Horse_01700,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02914,[[-1 -1 -1 -1]],distractor
Hands_00619,[[-1 -1 -1 -1]],distractor
Horse_01662,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02857,[[-1 -1 -1 -1]],distractor
Monkey_01106,[[-1 -1 -1 -1]],distractor
Monkey_01051,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00380,[[-1 -1 -1 -1]],distractor
Pizza_02638,[[-1 -1 -1 -1]],distractor
Sheep_01849,[[-1 -1 -1 -1]],distractor
Sheep_01844,[[-1 -1 -1 -1]],distractor
Pizza_02616,[[-1 -1 -1 -1]],distractor
Hands_00740,[[-1 -1 -1 -1]],distractor
Teddybear_00754,[[-1 -1 -1 -1]],distractor
Sheep_01914,[[-1 -1 -1 -1]],distractor
Sheep_01890,[[-1 -1 -1 -1]],distractor
Hands_00602,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00409,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02918,[[-1 -1 -1 -1]],distractor
Dog_03008,[[-1 -1 -1 -1]],distractor
Plant_03235,[[-1 -1 -1 -1]],distractor
Elephant_01230,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02949,[[-1 -1 -1 -1]],distractor
Dog_03005,[[-1 -1 -1 -1]],distractor
Cake_02277,[[-1 -1 -1 -1]],distractor
Fruits_00044,[[-1 -1 -1 -1]],distractor
Vague_resion_01953,[[-1 -1 -1 -1]],distractor
Fruits_00021,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02971,[[-1 -1 -1 -1]],distractor
Cat_02517,[[-1 -1 -1 -1]],distractor
Bear_00242,[[-1 -1 -1 -1]],distractor
Elephant_01305,[[-1 -1 -1 -1]],distractor
Plant_03247,[[-1 -1 -1 -1]],distractor
Cat_02542,[[-1 -1 -1 -1]],distractor
Dog_03082,[[-1 -1 -1 -1]],distractor
Monkey_01141,[[-1 -1 -1 -1]],distractor
Plant_03246,[[-1 -1 -1 -1]],distractor
Vehicle_01512,[[-1 -1 -1 -1]],distractor
Vague_resion_02056,[[-1 -1 -1 -1]],distractor
Cat_02402,[[-1 -1 -1 -1]],distractor
Sheep_01838,[[-1 -1 -1 -1]],distractor
Sheep_01892,[[-1 -1 -1 -1]],distractor
Vague_resion_02084,[[-1 -1 -1 -1]],distractor
Plant_03286,[[-1 -1 -1 -1]],distractor
Cake_02293,[[-1 -1 -1 -1]],distractor
Sheep_01891,[[-1 -1 -1 -1]],distractor
Cow_01442,[[-1 -1 -1 -1]],distractor
Cloth_00470,[[-1 -1 -1 -1]],distractor
Dog_03143,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03432,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02913,[[-1 -1 -1 -1]],distractor
Dog_03040,[[-1 -1 -1 -1]],distractor
Monkey_01097,[[-1 -1 -1 -1]],distractor
Plant_03273,[[-1 -1 -1 -1]],distractor
Cow_01351,[[-1 -1 -1 -1]],distractor
Monkey_01062,[[-1 -1 -1 -1]],distractor
Elephant_01235,[[-1 -1 -1 -1]],distractor
Cow_01409,[[-1 -1 -1 -1]],distractor
Bear_00222,[[-1 -1 -1 -1]],distractor
Cake_02326,[[-1 -1 -1 -1]],distractor
Cat_02470,[[-1 -1 -1 -1]],distractor
Plant_03263,[[-1 -1 -1 -1]],distractor
Hands_00698,[[-1 -1 -1 -1]],distractor
Zebra_00943,[[-1 -1 -1 -1]],distractor
Cow_01371,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02977,[[-1 -1 -1 -1]],distractor
Cloth_00477,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00443,[[-1 -1 -1 -1]],distractor
Bear_00181,[[-1 -1 -1 -1]],distractor
Vehicle_01611,[[-1 -1 -1 -1]],distractor
Plant_03208,[[-1 -1 -1 -1]],distractor
Elephant_01242,[[-1 -1 -1 -1]],distractor
Horse_01771,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02878,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03366,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00310,[[-1 -1 -1 -1]],distractor
Sheep_01876,[[-1 -1 -1 -1]],distractor
Dog_03007,[[-1 -1 -1 -1]],distractor
Bear_00193,[[-1 -1 -1 -1]],distractor
Bear_00244,[[-1 -1 -1 -1]],distractor
Monkey_01156,[[-1 -1 -1 -1]],distractor
Hands_00654,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02810,[[-1 -1 -1 -1]],distractor
Cloth_00526,[[-1 -1 -1 -1]],distractor
Cake_02349,[[-1 -1 -1 -1]],distractor
Teddybear_00835,[[-1 -1 -1 -1]],distractor
Pizza_02685,[[-1 -1 -1 -1]],distractor
Hands_00743,[[-1 -1 -1 -1]],distractor
Cow_01413,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03380,[[-1 -1 -1 -1]],distractor
Giraffe_02236,[[-1 -1 -1 -1]],distractor
Plant_03268,[[-1 -1 -1 -1]],distractor
Pizza_02640,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03340,[[-1 -1 -1 -1]],distractor
Giraffe_02205,[[-1 -1 -1 -1]],distractor
Bear_00200,[[-1 -1 -1 -1]],distractor
Cake_02285,[[-1 -1 -1 -1]],distractor
Giraffe_02202,[[-1 -1 -1 -1]],distractor
Sheep_01926,[[-1 -1 -1 -1]],distractor
Vague_resion_02047,[[-1 -1 -1 -1]],distractor
Cake_02341,[[-1 -1 -1 -1]],distractor
Giraffe_02120,[[-1 -1 -1 -1]],distractor
Cow_01420,[[-1 -1 -1 -1]],distractor
Teddybear_00834,[[-1 -1 -1 -1]],distractor
Pizza_02597,[[-1 -1 -1 -1]],distractor
Bear_00212,[[-1 -1 -1 -1]],distractor
Fruits_00109,[[-1 -1 -1 -1]],distractor
Pizza_02582,[[-1 -1 -1 -1]],distractor
Fruits_00098,[[-1 -1 -1 -1]],distractor
Monkey_01057,[[-1 -1 -1 -1]],distractor
Monkey_01185,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00411,[[-1 -1 -1 -1]],distractor
Vehicle_01543,[[-1 -1 -1 -1]],distractor
Vague_resion_02030,[[-1 -1 -1 -1]],distractor
Cow_01407,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03324,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02939,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03318,[[-1 -1 -1 -1]],distractor
Cloth_00580,[[-1 -1 -1 -1]],distractor
Cake_02264,[[-1 -1 -1 -1]],distractor
Pizza_02621,[[-1 -1 -1 -1]],distractor
Teddybear_00829,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03338,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00375,[[-1 -1 -1 -1]],distractor
Plant_03293,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02955,[[-1 -1 -1 -1]],distractor
Cow_01440,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03316,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02852,[[-1 -1 -1 -1]],distractor
Vague_resion_01968,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03342,[[-1 -1 -1 -1]],distractor
Cloth_00596,[[-1 -1 -1 -1]],distractor
Fruits_00136,[[-1 -1 -1 -1]],distractor
Cloth_00523,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02781,[[-1 -1 -1 -1]],distractor
Pizza_02647,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02902,[[-1 -1 -1 -1]],distractor
Hands_00749,[[-1 -1 -1 -1]],distractor
Hands_00674,[[-1 -1 -1 -1]],distractor
Monkey_01187,[[-1 -1 -1 -1]],distractor
Cake_02288,[[-1 -1 -1 -1]],distractor
Cake_02260,[[-1 -1 -1 -1]],distractor
Cow_01494,[[-1 -1 -1 -1]],distractor
Cloth_00513,[[-1 -1 -1 -1]],distractor
Giraffe_02102,[[-1 -1 -1 -1]],distractor
Vehicle_01599,[[-1 -1 -1 -1]],distractor
Vague_resion_02051,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03305,[[-1 -1 -1 -1]],distractor
Cloth_00565,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00325,[[-1 -1 -1 -1]],distractor
Fruits_00053,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02967,[[-1 -1 -1 -1]],distractor
Monkey_01192,[[-1 -1 -1 -1]],distractor
Sheep_01817,[[-1 -1 -1 -1]],distractor
Zebra_01027,[[-1 -1 -1 -1]],distractor
Bear_00300,[[-1 -1 -1 -1]],distractor
Vague_resion_01979,[[-1 -1 -1 -1]],distractor
Dog_03041,[[-1 -1 -1 -1]],distractor
Vague_resion_02022,[[-1 -1 -1 -1]],distractor
Monkey_01099,[[-1 -1 -1 -1]],distractor
Monkey_01168,[[-1 -1 -1 -1]],distractor
Pizza_02570,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02707,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00336,[[-1 -1 -1 -1]],distractor
Elephant_01243,[[-1 -1 -1 -1]],distractor
Cake_02362,[[-1 -1 -1 -1]],distractor
Hands_00708,[[-1 -1 -1 -1]],distractor
Sheep_01809,[[-1 -1 -1 -1]],distractor
Giraffe_02238,[[-1 -1 -1 -1]],distractor
Zebra_01012,[[-1 -1 -1 -1]],distractor
Fruits_00107,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02889,[[-1 -1 -1 -1]],distractor
Elephant_01322,[[-1 -1 -1 -1]],distractor
Cloth_00599,[[-1 -1 -1 -1]],distractor
Horse_01767,[[-1 -1 -1 -1]],distractor
Cow_01379,[[-1 -1 -1 -1]],distractor
Cow_01470,[[-1 -1 -1 -1]],distractor
Giraffe_02248,[[-1 -1 -1 -1]],distractor
Vague_resion_02023,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00356,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00346,[[-1 -1 -1 -1]],distractor
Sheep_01907,[[-1 -1 -1 -1]],distractor
Zebra_00999,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03383,[[-1 -1 -1 -1]],distractor
Vague_resion_02007,[[-1 -1 -1 -1]],distractor
Zebra_00973,[[-1 -1 -1 -1]],distractor
Giraffe_02173,[[-1 -1 -1 -1]],distractor
Giraffe_02106,[[-1 -1 -1 -1]],distractor
Teddybear_00769,[[-1 -1 -1 -1]],distractor
Pizza_02590,[[-1 -1 -1 -1]],distractor
Hands_00623,[[-1 -1 -1 -1]],distractor
Cloth_00536,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02743,[[-1 -1 -1 -1]],distractor
Giraffe_02243,[[-1 -1 -1 -1]],distractor
Elephant_01267,[[-1 -1 -1 -1]],distractor
Vague_resion_01954,[[-1 -1 -1 -1]],distractor
Horse_01728,[[-1 -1 -1 -1]],distractor
Cat_02493,[[-1 -1 -1 -1]],distractor
Vague_resion_02094,[[-1 -1 -1 -1]],distractor
Teddybear_00794,[[-1 -1 -1 -1]],distractor
Elephant_01319,[[-1 -1 -1 -1]],distractor
Teddybear_00799,[[-1 -1 -1 -1]],distractor
Teddybear_00865,[[-1 -1 -1 -1]],distractor
Cloth_00588,[[-1 -1 -1 -1]],distractor
Hands_00664,[[-1 -1 -1 -1]],distractor
Fruits_00006,[[-1 -1 -1 -1]],distractor
Cake_02306,[[-1 -1 -1 -1]],distractor
Pizza_02700,[[-1 -1 -1 -1]],distractor
Dog_03104,[[-1 -1 -1 -1]],distractor
Zebra_00962,[[-1 -1 -1 -1]],distractor
Giraffe_02235,[[-1 -1 -1 -1]],distractor
Giraffe_02136,[[-1 -1 -1 -1]],distractor
Cat_02446,[[-1 -1 -1 -1]],distractor
Plant_03253,[[-1 -1 -1 -1]],distractor
Bear_00189,[[-1 -1 -1 -1]],distractor
Zebra_00993,[[-1 -1 -1 -1]],distractor
Fruits_00070,[[-1 -1 -1 -1]],distractor
Bear_00254,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02780,[[-1 -1 -1 -1]],distractor
Cow_01353,[[-1 -1 -1 -1]],distractor
Dog_03100,[[-1 -1 -1 -1]],distractor
Horse_01663,[[-1 -1 -1 -1]],distractor
Vague_resion_02097,[[-1 -1 -1 -1]],distractor
Hands_00662,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02868,[[-1 -1 -1 -1]],distractor
Fruits_00074,[[-1 -1 -1 -1]],distractor
Monkey_01121,[[-1 -1 -1 -1]],distractor
Bear_00241,[[-1 -1 -1 -1]],distractor
Zebra_01034,[[-1 -1 -1 -1]],distractor
Vehicle_01571,[[-1 -1 -1 -1]],distractor
Vague_resion_01990,[[-1 -1 -1 -1]],distractor
Cat_02424,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03357,[[-1 -1 -1 -1]],distractor
Elephant_01261,[[-1 -1 -1 -1]],distractor
Monkey_01069,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02865,[[-1 -1 -1 -1]],distractor
Cat_02461,[[-1 -1 -1 -1]],distractor
Horse_01681,[[-1 -1 -1 -1]],distractor
Plant_03287,[[-1 -1 -1 -1]],distractor
Cake_02390,[[-1 -1 -1 -1]],distractor
Hands_00724,[[-1 -1 -1 -1]],distractor
Cake_02322,[[-1 -1 -1 -1]],distractor
Vague_resion_02008,[[-1 -1 -1 -1]],distractor
Cloth_00520,[[-1 -1 -1 -1]],distractor
Plant_03252,[[-1 -1 -1 -1]],distractor
Vehicle_01514,[[-1 -1 -1 -1]],distractor
Vague_resion_02041,[[-1 -1 -1 -1]],distractor
Horse_01691,[[-1 -1 -1 -1]],distractor
Vehicle_01588,[[-1 -1 -1 -1]],distractor
Dog_03081,[[-1 -1 -1 -1]],distractor
Vague_resion_02043,[[-1 -1 -1 -1]],distractor
Teddybear_00793,[[-1 -1 -1 -1]],distractor
Vehicle_01600,[[-1 -1 -1 -1]],distractor
Monkey_01172,[[-1 -1 -1 -1]],distractor
Dog_03045,[[-1 -1 -1 -1]],distractor
Pizza_02629,[[-1 -1 -1 -1]],distractor
Zebra_00974,[[-1 -1 -1 -1]],distractor
Vague_resion_02035,[[-1 -1 -1 -1]],distractor
Vehicle_01597,[[-1 -1 -1 -1]],distractor
Zebra_00948,[[-1 -1 -1 -1]],distractor
Zebra_00904,[[-1 -1 -1 -1]],distractor
Cloth_00549,[[-1 -1 -1 -1]],distractor
Pizza_02639,[[-1 -1 -1 -1]],distractor
Hands_00731,[[-1 -1 -1 -1]],distractor
Cow_01452,[[-1 -1 -1 -1]],distractor
Hands_00615,[[-1 -1 -1 -1]],distractor
Vague_resion_02004,[[-1 -1 -1 -1]],distractor
Plant_03294,[[-1 -1 -1 -1]],distractor
Cow_01393,[[-1 -1 -1 -1]],distractor
Bear_00233,[[-1 -1 -1 -1]],distractor
Vague_resion_02026,[[-1 -1 -1 -1]],distractor
Cloth_00575,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03392,[[-1 -1 -1 -1]],distractor
Hands_00658,[[-1 -1 -1 -1]],distractor
Cat_02441,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03439,[[-1 -1 -1 -1]],distractor
Bear_00261,[[-1 -1 -1 -1]],distractor
Vague_resion_01992,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03353,[[-1 -1 -1 -1]],distractor
Cow_01464,[[-1 -1 -1 -1]],distractor
Giraffe_02146,[[-1 -1 -1 -1]],distractor
Fruits_00134,[[-1 -1 -1 -1]],distractor
Dog_03015,[[-1 -1 -1 -1]],distractor
Sheep_01841,[[-1 -1 -1 -1]],distractor
Cake_02353,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02867,[[-1 -1 -1 -1]],distractor
Zebra_00967,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02870,[[-1 -1 -1 -1]],distractor
Dog_03054,[[-1 -1 -1 -1]],distractor
Cloth_00546,[[-1 -1 -1 -1]],distractor
Elephant_01206,[[-1 -1 -1 -1]],distractor
Hands_00694,[[-1 -1 -1 -1]],distractor
Cow_01404,[[-1 -1 -1 -1]],distractor
Dog_03103,[[-1 -1 -1 -1]],distractor
Dog_03043,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03409,[[-1 -1 -1 -1]],distractor
Dog_03070,[[-1 -1 -1 -1]],distractor
Horse_01666,[[-1 -1 -1 -1]],distractor
Bear_00184,[[-1 -1 -1 -1]],distractor
Fruits_00046,[[-1 -1 -1 -1]],distractor
Hands_00683,[[-1 -1 -1 -1]],distractor
Giraffe_02183,[[-1 -1 -1 -1]],distractor
Dog_03079,[[-1 -1 -1 -1]],distractor
Fruits_00020,[[-1 -1 -1 -1]],distractor
Zebra_00976,[[-1 -1 -1 -1]],distractor
Vehicle_01523,[[-1 -1 -1 -1]],distractor
Sheep_01845,[[-1 -1 -1 -1]],distractor
Dog_03141,[[-1 -1 -1 -1]],distractor
Monkey_01101,[[-1 -1 -1 -1]],distractor
Cow_01372,[[-1 -1 -1 -1]],distractor
Giraffe_02133,[[-1 -1 -1 -1]],distractor
Monkey_01100,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02909,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02797,[[-1 -1 -1 -1]],distractor
